#OTU ID	31-Jan	18-Feb	05-Mar	19-Mar	05-Apr	19-Apr	08-May	22-May									
29455	5.6	3.4	1.9	0.2	0.1	0.3	0.2	0.3									
63025	1.1	1.0	1.0	1.7	1.9	0.8	2.8	1.9									
19219	1.0	4.6	2.6	0.3	0.1	2.1	0.9	0.6									
53771	0.5	2.1	2.9	1.9	0.6	2.2	1.3	0.6									
7779	0.9	2.7	3.4	0.1	0.1	2.6	1.4	0.8									
40638	2.6	1.8	1.4	0.2	0.1	2.3	2.2	1.2									
58078	0.1	2.9	2.0	3.7	2.3	0.7	0.1	0.1									
12732	0.6	2.1	2.6	0.3	0.1	3.1	1.6	1.4									
17343	0.9	1.8	1.0	2.2	2.9	2.1	0.2	0.7									
9973	0.5	2.3	2.4	0.6	1.0	2.3	1.8	0.8									
60594	0.4	1.6	2.8	2.6	3.9	0.1	0.1	0.3									
22985	0.3	0.3	0.2	2.0	4.3	1.7	2.0	0.8									
2048	5.3	1.9	0.9	0.6	1.4	0.3	0.8	0.3									
20162	2.6	2.7	2.6	0.2	0.3	1.8	0.3	0.9									
61305	2.3	3.0	1.3	0.2	0.6	0.8	1.6	1.7									
10674	1.1	3.9	3.0	0.1	0.1	1.1	1.6	0.4									
43393	0.1	0.1	0.3	1.2	9.0	0.1	0.1	0.2									
4440	0.8	1.1	1.0	0.1	0.2	2.1	3.1	2.8									
16081	0.4	3.4	2.2	0.1	0.4	1.0	2.1	1.4									
4118	2.8	2.1	2.1	0.3	0.2	1.7	0.6	1.3									
21086	2.5	1.4	2.8	0.3	0.1	0.3	1.3	2.2									
13906	0.8	0.7	2.1	1.1	2.6	1.7	1.7	0.4									
18302	0.4	1.2	1.4	0.9	2.7	2.8	0.9	0.7									
62693	0.5	0.9	0.2	0.3	0.8	1.8	3.7	2.6									
48433	0.6	0.9	0.7	2.1	2.2	2.2	1.0	0.9									
58359	1.4	1.4	2.6	0.6	1.3	0.3	1.2	1.7									
47464	0.3	0.4	0.8	0.2	0.6	0.3	4.0	3.9									
20066	0.1	0.3	0.1	4.1	4.7	0.1	0.4	0.6									
26288	2.0	1.9	1.2	0.2	0.8	1.4	1.6	1.3									
12625	2.9	2.6	1.8	0.2	0.2	0.8	1.2	0.8									
44264	1.3	1.0	2.1	0.1	0.2	2.2	1.3	2.0									
54618	0.5	0.6	0.3	4.7	2.9	0.1	0.8	0.3									
1077	0.3	2.4	2.8	1.3	1.4	0.7	0.9	0.3									
5262	0.9	2.1	3.0	0.2	0.2	1.4	1.0	1.1									
41251	0.8	1.2	1.0	0.3	0.6	2.2	1.7	2.2									
51620	3.8	0.8	0.3	2.2	2.3	0.1	0.3	0.1									
46986	1.4	0.7	0.6	0.1	0.3	1.6	2.7	2.7									
25389	0.1	0.6	0.3	0.4	0.4	1.8	4.1	2.1									
51261	1.5	2.8	2.6	0.2	0.2	0.9	0.7	1.0									
5123	0.4	0.1	2.2	1.2	2.0	0.7	2.3	0.9									
25627	0.1	0.6	1.3	0.8	1.2	1.6	2.1	2.1									
35230	1.1	1.3	1.8	0.1	0.6	2.3	1.7	0.9									
56993	3.1	1.0	0.4	3.6	1.1	0.2	0.2	0.1									
61287	0.3	0.7	0.4	0.1	1.1	3.3	2.3	1.4									
15398	2.0	2.0	1.1	0.2	0.9	2.0	0.6	0.9									
55299	0.6	0.6	0.4	0.1	1.3	3.0	2.7	0.9									
21898	0.5	0.9	0.4	2.3	2.9	1.6	0.8	0.2									
5428	0.3	0.4	2.1	1.0	1.6	3.7	0.2	0.3									
7266	0.8	1.8	1.9	0.7	0.2	1.9	0.8	1.3									
58239	2.5	1.3	2.1	1.0	0.9	0.8	0.3	0.3									
12440	1.4	2.4	1.7	0.1	0.3	1.4	1.2	0.7									
45170	0.1	0.9	0.4	0.1	1.1	3.3	2.3	0.9									
33954	0.8	0.3	0.1	1.8	5.4	0.1	0.3	0.3									
39980	4.5	0.6	0.4	1.3	1.8	0.1	0.1	0.3									
60912	1.9	1.3	0.7	1.3	1.4	0.9	0.9	0.7									
6721	2.8	1.1	0.7	0.6	1.3	0.6	0.6	1.6									
16925	0.5	1.3	1.3	1.7	1.9	1.3	0.1	0.9									
30924	0.5	0.6	1.0	0.1	0.3	1.3	3.0	2.2									
26356	2.1	0.1	0.6	4.0	1.1	0.3	0.6	0.2									
52324	0.8	1.9	1.6	0.4	1.0	0.6	2.1	0.7									
22127	0.3	1.6	2.6	0.2	0.8	0.7	0.6	2.3									
40635	0.3	0.3	0.1	1.9	2.9	1.1	1.1	1.2									
34542	0.8	1.7	1.6	1.4	1.3	1.1	0.7	0.3									
25852	0.6	0.2	0.7	0.4	0.9	0.9	1.3	3.8									
4919	1.4	1.1	0.7	2.4	1.7	0.6	0.7	0.3									
29728	0.4	2.6	2.8	0.3	0.4	1.6	0.6	0.2									
9298	1.3	1.3	1.1	1.4	2.3	0.9	0.2	0.2									
51291	0.9	1.1	1.4	0.8	0.9	0.8	1.0	1.9									
23022	1.4	0.1	0.3	0.1	0.4	0.3	4.0	2.0									
4887	1.0	1.3	2.0	0.2	0.8	0.8	1.0	1.6									
23014	0.4	0.8	0.3	0.1	0.3	0.9	3.0	2.8									
63020	0.3	4.2	3.1	0.1	0.4	0.2	0.1	0.1									
2394	1.0	1.3	1.6	0.1	0.1	0.4	2.4	1.6									
16190	4.5	0.9	2.2	0.1	0.2	0.2	0.2	0.1									
2166	2.9	1.6	1.0	0.3	0.2	0.8	1.1	0.6									
9644	1.3	1.7	0.8	0.1	0.1	1.7	1.2	1.6									
37634	5.4	0.4	0.6	1.1	0.3	0.1	0.1	0.2									
17222	1.5	1.7	0.7	0.3	1.1	1.0	0.6	1.3									
23660	1.4	0.7	1.4	1.1	2.2	0.3	0.4	0.6									
23290	0.3	1.1	0.8	0.7	3.2	0.8	0.8	0.6									
25716	0.1	0.6	1.7	0.8	2.0	2.0	0.6	0.4									
11566	1.8	0.6	0.3	0.1	0.2	0.8	1.8	2.6									
31669	1.1	1.1	0.8	0.8	2.8	0.3	0.8	0.2									
61953	1.0	1.8	1.6	0.4	0.9	0.8	0.9	0.6									
215	0.8	2.8	0.9	0.2	1.3	0.6	0.4	0.9									
5440	0.6	0.7	0.7	0.3	0.8	1.2	1.4	2.1									
33524	1.5	1.8	1.1	1.0	0.7	0.6	1.0	0.2									
38621	2.5	2.0	1.3	0.1	0.2	0.4	0.7	0.6									
26433	0.4	0.6	0.4	1.1	1.0	0.3	1.8	2.1									
23289	0.3	0.4	0.6	1.1	3.8	0.4	0.6	0.4									
50230	1.0	2.0	1.2	0.6	0.6	0.4	0.6	1.2									
46048	2.9	1.8	1.8	0.1	0.2	0.2	0.3	0.1									
40421	1.0	0.2	0.7	3.2	1.2	0.2	0.2	0.6									
46234	0.9	1.3	0.3	0.1	0.1	0.2	1.8	2.6									
1207	0.8	2.2	0.7	0.2	0.2	1.2	1.4	0.6									
3402	0.5	0.8	1.0	0.8	1.4	0.4	0.6	1.8									
25977	0.3	1.7	0.4	0.3	3.8	0.2	0.3	0.2									
34992	1.1	2.4	1.4	0.1	0.7	0.3	0.8	0.3									
63467	1.6	3.1	1.0	0.3	0.1	0.2	0.3	0.4									
4091	0.4	0.3	1.3	0.1	0.1	0.4	1.8	2.7									
1290	2.1	1.1	1.0	0.3	0.7	0.2	1.0	0.7									
56447	0.5	1.6	1.2	0.3	0.9	1.7	0.4	0.4									
3179	0.1	0.4	0.1	0.3	0.9	1.3	2.3	1.4									
27305	0.4	0.4	0.7	0.1	0.1	1.1	1.4	2.7									
41899	0.4	0.7	0.6	0.3	0.9	1.1	1.4	1.6									
56821	0.3	0.8	1.8	0.2	1.0	1.1	0.3	1.4									
22857	3.5	1.0	0.6	0.1	0.2	0.4	0.6	0.4									
14397	1.4	0.9	0.8	0.2	0.8	0.8	1.0	1.0									
38216	0.3	3.4	1.7	0.1	0.1	0.6	0.2	0.4									
19894	1.0	0.8	0.6	0.1	0.6	1.2	2.1	0.4									
11292	2.6	1.0	1.2	0.2	0.1	0.6	0.4	0.6									
11509	0.5	1.0	0.8	1.8	1.7	0.1	0.3	0.6									
20418	0.9	0.2	0.3	0.2	1.3	1.0	2.4	0.2									
6778	0.4	2.0	1.4	0.1	0.4	0.2	0.6	1.4									
50560	1.3	1.7	0.9	0.1	1.1	0.2	0.4	0.9									
22635	0.3	0.4	0.3	0.1	0.2	1.0	2.4	1.8									
30831	0.3	0.4	0.3	0.4	1.0	1.1	1.2	1.8									
27765	1.1	1.3	1.1	0.2	0.6	1.1	0.4	0.7									
38127	0.6	0.7	1.1	0.2	0.6	0.8	1.3	1.2									
8966	1.3	1.1	0.9	0.9	0.7	1.0	0.3	0.3									
37540	0.1	0.7	0.6	0.7	2.9	0.7	0.7	0.2									
25966	0.9	0.2	0.2	0.2	0.4	0.1	2.3	2.0									
43775	0.8	0.3	0.4	2.0	1.9	0.3	0.4	0.2									
53937	0.3	1.3	1.7	0.1	0.8	0.6	1.0	0.7									
24912	1.0	1.6	1.3	0.1	0.1	0.2	0.8	1.2									
54260	0.6	0.6	0.4	0.1	0.4	2.4	0.3	1.3									
33405	0.3	0.7	2.1	0.4	0.1	0.6	0.9	1.2									
6362	0.1	0.2	0.4	0.7	2.8	0.2	1.7	0.1									
19378	0.1	0.1	0.6	0.2	2.8	1.1	0.8	0.6									
39216	0.8	1.0	0.8	0.4	0.4	1.2	0.8	0.7									
30943	0.4	1.4	1.1	0.1	0.1	0.6	0.9	1.4									
33861	0.8	1.7	0.7	0.1	1.8	0.6	0.1	0.3									
30463	0.4	0.4	0.3	0.1	0.6	1.3	2.0	0.8									
34847	2.1	1.9	0.4	0.3	0.3	0.1	0.2	0.4									
36419	0.9	0.6	1.3	0.1	0.3	0.6	0.9	1.2									
14563	0.5	0.9	0.9	0.9	1.0	0.9	0.6	0.2									
17047	0.1	0.7	0.8	1.1	0.7	1.6	0.4	0.4									
15752	1.0	1.7	1.2	0.3	0.4	0.3	0.3	0.4									
53795	0.4	0.1	0.2	1.4	1.3	0.2	0.4	1.6									
19475	0.3	2.0	0.3	0.1	1.4	0.8	0.6	0.2									
51010	1.1	0.7	1.4	0.3	0.1	0.8	0.6	0.7									
6893	1.4	0.7	0.8	0.2	0.1	0.3	0.7	1.4									
18201	0.3	2.7	1.8	0.2	0.2	0.1	0.1	0.2									
9284	0.1	0.2	0.3	1.0	3.0	0.6	0.2	0.1									
54646	0.5	0.2	0.7	0.1	1.4	0.6	1.8	0.2									
32891	1.4	0.3	0.1	0.6	1.0	0.1	0.9	1.1									
26531	0.1	0.2	0.4	0.1	1.0	0.3	1.1	2.1									
60771	1.0	0.7	1.0	0.4	0.1	0.2	1.4	0.6									
23067	0.4	1.4	1.1	0.2	0.6	0.6	0.7	0.4									
27569	0.1	1.0	1.0	0.2	0.4	0.3	0.8	1.3									
46843	0.1	0.6	1.1	0.2	0.4	2.0	0.6	0.2									
49323	0.1	0.3	0.2	0.2	0.9	0.2	1.2	2.0									
16594	0.5	0.9	1.4	0.1	0.8	0.8	0.6	0.1									
26256	0.3	1.1	0.1	0.1	0.2	1.1	2.0	0.2									
19967	0.3	0.4	0.8	1.6	1.3	0.2	0.1	0.4									
42139	0.3	0.3	0.3	0.8	2.7	0.1	0.2	0.4									
47566	0.1	0.6	0.7	0.3	0.6	1.0	0.8	1.1									
28964	0.4	0.7	1.1	0.1	0.6	0.7	0.9	0.7									
58411	1.4	1.2	0.8	0.1	0.2	0.4	0.3	0.6									
10545	1.0	0.6	1.4	0.3	0.3	0.6	0.7	0.1									
21682	0.5	0.3	0.4	0.6	0.8	0.8	0.9	0.7									
51273	0.1	0.7	0.2	0.3	1.6	0.1	1.3	0.6									
31839	0.1	0.6	0.7	0.4	0.9	1.3	0.8	0.1									
23849	1.0	1.3	0.4	0.2	0.1	0.6	0.4	0.8									
63084	0.8	1.1	0.9	0.1	0.7	0.7	0.4	0.2									
18740	0.6	0.6	0.1	0.1	0.2	0.4	1.1	1.7									
30419	0.5	0.9	1.0	0.3	0.1	0.6	0.8	0.7									
34287	0.4	0.9	0.9	0.1	0.6	0.8	0.8	0.4									
51742	0.6	1.1	1.1	0.4	0.8	0.1	0.2	0.3									
12244	0.3	1.3	0.8	0.4	0.9	0.2	0.3	0.4									
39927	0.1	0.9	0.1	0.3	1.8	0.2	1.0	0.2									
59073	0.6	1.2	1.3	0.1	0.4	0.2	0.2	0.4									
43594	0.4	0.8	1.2	0.2	0.3	0.7	0.2	0.8									
32435	0.4	0.1	0.1	0.1	0.4	0.8	1.8	0.9									
22166	0.3	0.6	0.3	0.1	0.4	0.4	0.8	1.7									
16405	0.1	0.3	0.4	0.2	1.1	0.3	1.9	0.1									
54049	1.0	0.9	0.2	0.2	0.3	0.3	1.1	0.4									
55290	0.6	0.9	0.4	0.1	0.1	0.7	1.1	0.6									
56451	0.6	0.7	0.3	0.6	0.8	0.7	0.7	0.2									
57836	0.3	0.4	0.8	0.3	0.8	0.3	0.4	1.1									
3028	0.3	0.3	0.2	0.8	2.4	0.2	0.1	0.1									
13964	0.4	0.6	0.7	0.7	0.4	0.3	0.4	0.9									
18838	0.1	1.8	1.6	0.1	0.1	0.1	0.1	0.4									
19305	0.9	0.2	0.7	0.1	0.1	0.6	1.0	0.8									
7626	1.8	0.1	1.0	0.1	0.1	0.3	0.4	0.4									
13340	0.3	0.3	0.3	0.4	0.7	0.9	0.7	0.7									
36160	0.3	0.2	0.9	1.7	0.3	0.6	0.2	0.1									
4136	1.1	0.6	0.3	0.1	0.6	0.1	0.3	1.1									
8286	0.5	0.3	0.9	0.1	1.1	0.2	0.4	0.6									
54503	1.0	0.4	0.1	0.1	0.1	0.8	0.8	0.8									
2116	0.3	0.1	0.4	1.1	1.2	0.2	0.6	0.1									
21832	0.1	0.8	0.9	0.3	0.3	1.0	0.4	0.1									
17563	2.0	0.8	0.2	0.1	0.3	0.1	0.2	0.2									
22258	0.8	0.6	0.6	0.1	0.1	0.8	0.3	0.8									
3431	0.1	0.4	0.2	0.6	1.9	0.1	0.2	0.3									
60704	0.1	0.1	0.2	0.3	0.1	1.3	0.4	1.1									
4941	0.4	0.1	0.3	1.3	1.2	0.1	0.1	0.1									
21915	0.4	0.9	0.6	0.1	0.1	0.8	0.3	0.6									
28564	0.3	0.3	0.4	0.6	1.0	0.3	0.4	0.3									
54813	0.1	0.9	0.1	0.8	1.0	0.3	0.3	0.1									
43126	1.0	0.3	0.6	0.1	0.1	0.6	0.6	0.4									
17729	0.9	0.8	0.6	0.1	0.1	0.1	0.3	0.8									
13615	0.4	0.6	0.4	0.3	0.2	0.7	0.7	0.3									
31555	0.3	0.6	0.6	0.1	0.6	0.9	0.6	0.1									
30028	0.1	0.8	0.2	0.3	0.3	0.6	1.0	0.2									
53811	0.1	0.2	0.4	0.3	1.2	0.6	0.4	0.2									
15170	0.5	0.8	0.3	0.1	0.6	0.6	0.4	0.2									
7247	0.4	0.2	0.3	0.4	0.2	0.8	0.7	0.4									
5226	0.8	0.2	0.3	0.2	0.1	0.6	0.4	0.8									
6012	0.5	0.1	0.2	0.6	0.4	0.1	1.0	0.4									
9758	0.1	0.3	0.4	0.4	1.1	0.4	0.1	0.3									
49256	0.1	1.0	1.3	0.1	0.2	0.2	0.2	0.1									
87	0.4	0.1	0.4	0.7	0.7	0.3	0.4	0.2									
44561	0.4	0.2	0.3	0.6	0.2	0.3	0.4	0.8									
51413	0.4	0.9	0.3	0.2	0.2	0.3	0.6	0.3									
46377	0.3	0.3	0.1	0.3	0.4	0.6	0.6	0.7									
13186	0.1	0.2	0.6	0.8	0.7	0.2	0.3	0.3									
47114	0.1	1.0	0.3	0.3	0.9	0.2	0.1	0.2									
1250	0.4	0.6	0.1	0.8	0.3	0.3	0.3	0.3									
30319	0.4	0.8	0.2	0.1	0.1	0.4	0.3	0.8									
11427	0.4	0.8	0.4	0.1	0.1	0.2	0.9	0.2									
12292	0.4	0.3	0.4	0.1	0.3	0.3	0.7	0.6									
50164	0.1	1.0	0.7	0.1	0.1	0.4	0.2	0.4									
44589	0.4	0.9	0.7	0.1	0.2	0.3	0.3	0.1									
59665	0.4	0.9	0.9	0.1	0.1	0.1	0.1	0.4									
41428	0.3	0.9	0.6	0.1	0.1	0.3	0.4	0.3									
9268	0.1	0.7	0.7	0.1	0.8	0.2	0.2	0.2									
48233	0.1	0.3	0.6	0.3	0.7	0.6	0.3	0.1									
35594	0.1	0.6	0.4	0.1	0.3	0.1	0.3	1.0									
12355	0.5	0.4	0.1	0.3	1.0	0.2	0.1	0.2									
49296	0.4	0.7	0.4	0.1	0.1	0.7	0.1	0.4									
56422	0.4	0.1	0.9	0.6	0.1	0.3	0.1	0.4									
34350	0.1	0.9	0.2	0.4	0.4	0.2	0.2	0.3									
40345	0.1	0.1	0.2	0.4	0.4	0.4	0.4	0.7									
6910	0.3	0.1	0.1	0.2	1.2	0.3	0.2	0.3									
16308	0.3	0.3	0.7	0.1	0.8	0.2	0.1	0.3									
60836	0.1	0.2	0.1	0.2	1.4	0.1	0.3	0.2									
56206	0.6	0.6	0.1	0.1	0.6	0.1	0.4	0.2									
53943	0.4	0.7	0.1	0.6	0.1	0.1	0.6	0.2									
940	0.3	0.1	0.1	0.1	0.4	1.1	0.3	0.2									
20189	0.3	0.3	0.6	0.6	0.2	0.3	0.2	0.2									
31406	0.3	0.2	0.1	0.7	1.0	0.2	0.1	0.1									
28823	0.8	0.1	0.1	0.3	0.6	0.1	0.4	0.2									
23281	0.3	0.3	0.6	0.2	0.4	0.3	0.3	0.1									
50206	0.3	0.3	0.4	0.6	0.1	0.3	0.3	0.2									
62384	0.3	0.3	0.4	0.2	0.6	0.2	0.3	0.2									
40530	0.1	0.6	0.3	0.1	0.7	0.3	0.3	0.1									
43371	0.1	0.3	0.6	0.2	0.7	0.3	0.1	0.2									
47727	0.8	0.2	0.1	0.1	0.4	0.2	0.2	0.3									
20011	0.8	0.3	0.2	0.4	0.1	0.1	0.1	0.3									
23979	0.4	0.1	0.4	0.9	0.2	0.1	0.1	0.1									
54422	0.1	0.3	0.3	0.2	0.6	0.1	0.4	0.2									
56238	0.1	0.1	0.1	0.2	0.2	0.7	0.3	0.6									
15521	0.6	0.2	0.1	0.1	0.2	0.3	0.4	0.2									
50312	0.5	0.3	0.1	0.1	0.1	0.7	0.3	0.1									
2566	0.4	0.9	0.1	0.1	0.1	0.4	0.1	0.1									
8667	0.4	0.1	0.1	0.2	0.1	0.6	0.7	0.1									
57700	0.5	0.1	0.1	0.2	0.1	0.7	0.2	0.2									
14919	0.3	0.1	0.1	0.3	0.8	0.2	0.2	0.1									
36	0.3	0.3	0.1	0.1	0.2	0.1	0.3	0.7									
35262	0.3	0.1	0.7	0.2	0.4	0.1	0.2	0.1									
46373	0.6	0.2	0.2	0.1	0.1	0.1	0.2	0.4									
12297	0.3	0.6	0.3	0.1	0.3	0.1	0.2	0.1									
19004	0.3	0.1	0.2	0.1	0.2	0.3	0.6	0.2									
29544	0.3	0.3	0.1	0.1	0.4	0.1	0.3	0.3									
12433	0.1	0.2	0.3	0.1	0.1	0.3	0.2	0.6									
18841	0.3	0.3	0.4	0.1	0.1	0.4	0.1	0.1									
4802	0.1	0.1	0.1	0.2	0.3	0.3	0.6	0.1									
6184	0.1	0.4	0.2	0.1	0.2	0.3	0.2	0.2									
8873	0.3	0.1	0.3	0.2	0.3	0.1	0.2	0.2									
55716	0.1	0.1	0.3	0.1	0.6	0.1	0.2	0.2									
3749	0.5	0.1	0.4	0.1	0.2	0.1	0.1	0.1									
63616	0.3	0.3	0.3	0.1	0.1	0.2	0.1	0.2									
16106	0.1	0.3	0.2	0.2	0.2	0.1	0.2	0.2									
17671	0.3	0.2	0.2	0.1	0.3	0.1	0.2	0.1									
37984	0.1	0.6	0.2	0.2	0.1	0.1	0.1	0.1									
60567	0.4	0.2	0.1	0.3	0.1	0.1	0.1	0.1									
37775	0.1	0.4	0.2	0.1	0.1	0.1	0.1	0.1									
rare	1948.4	2875.2	2598.7	1704.2	3120.0	2073.7	3516.3	4548.9									
